FID,AFFGEOID,TRACTCE,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
-1,1400000US42079211304,211304,42, Pennsylvania,PA,42079, Luzerne,42079211304,"Census Tract 2113.04, Luzerne County, Pennsylvania",26.66980955,2090,155,921,33,811,49,268,96,101,36,26310,2987,102,43,288,55,433,76,301,59,47,30,30,214.3,3,38.9,12,16.4,119,29,11,12,21,15,7,16,12.8,4.6,9,3.1,26310,2987,6.7,2.8,13.8,2.7,20.7,3.3,14.4,2.7,5.8,3.7,1.4,10.3,0.1,1.9,1.3,1.8,12.9,3.3,1.4,1.5,2.6,1.9,0.3,0.8,0.5883,0.6306,0.4972,0.2886,2.0046,0.5175,0.334,0.4776,0.5687,0.385,1.7652,0.3442,0.0578,0.2777,0.3355,0.1303,0.3588,0.889,0.672,0.1676,0.5025,2.5899,0.63,6.6953,0.4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,34,4.3,1.7,912
-1,1400000US42003520002,520002,42, Pennsylvania,PA,42003, Allegheny,42003520002,"Census Tract 5200.02, Allegheny County, Pennsylvania",1.05117351,3067,221,1689,105,1439,102,393,188,95,44,26486,2917,71,41,563,70,563,91,392,101,88,50.8,649,332.9,10,41.9,295,82.4,0,10,0,14.1,77,48,0,10,12.8,6.3,5.6,2.6,26486,2917,3.2,1.8,18.4,2.3,18.4,2.7,12.8,3.2,6.1,3.5,21.2,10.7,0.3,1.5,17.5,4.8,0,1.5,0,1,5.4,3.3,0,0.3,0.5883,0.269,0.4894,0.0986,1.4452,0.3223,0.6738,0.2752,0.4422,0.4176,1.8088,0.3669,0.69,0.4083,1.0983,0.5833,0.8501,0,0,0.3846,0,1.2348,0.1076,5.587,0.2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,118,7.8,3.7,1631
-1,1400000US42065951100,951100,42, Pennsylvania,PA,42065, Jefferson,42065951100,"Census Tract 9511, Jefferson County, Pennsylvania",34.02341056,3769,174,1726,51,1592,68,481,111,190,55,26626,2437,247,57,632,64,743,75,577,91,93,32.8,87,248.2,18,41.2,0,14.1,208,49,10,13.5,60,25,9,23,12.8,2.9,9.2,2.5,26626,2437,8.8,2.1,16.8,1.5,19.7,1.8,15.3,2.4,5.8,2,2.3,6.6,0.5,1.2,0,0.8,12.1,2.9,0.6,0.8,3.8,1.6,0.2,0.6,0.5883,0.6461,0.4809,0.4344,2.1498,0.5707,0.5473,0.3846,0.6387,0.3899,1.9605,0.4571,0.1194,0.4795,0.5989,0.2823,0,0.8759,0.4717,0.2655,0.4518,2.065,0.3632,6.7741,0.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,91,9.5,2.4,3296
-1,1400000US42049012201,12201,42, Pennsylvania,PA,42049, Erie,42049012201,"Census Tract 122.01, Erie County, Pennsylvania",73.82735956,6040,161,2348,153,2185,118,768,306,239,100,29135,4276,226,69,698,114,1552,180,646,189,146,90.6,301,304.1,15,56.8,3,15.8,327,98,24,29.2,3,5,1,4,12.8,5.1,7.3,2.9,29135,4276,5.7,1.6,11.6,1.8,25.7,2.9,10.7,3.1,6.7,4.1,5,5,0.3,1,0.1,0.7,13.9,4.3,1.1,1.3,0.1,0.2,0,0.1,0.5883,0.4586,0.3705,0.2242,1.6416,0.3933,0.1987,0.8252,0.2858,0.4667,1.7764,0.3489,0.2774,0.3514,0.6287,0.3044,0.2332,0.9058,0.6126,0.0255,0.1962,1.9733,0.3259,6.02,0.2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,546,198,9,3.2,5239
-1,1400000US42003464300,464300,42, Pennsylvania,PA,42003, Allegheny,42003464300,"Census Tract 4643, Allegheny County, Pennsylvania",0.43403386,3310,33,1658,105,1471,103,423,207,83,53,31341,7533,106,52,470,84,703,92,302,83,145,80.5,286,182,0,40,194,71.6,0,10,0,14.1,117,55,6,11,12.8,6.3,4.4,2.8,31341,7533,4.4,2.1,14.2,2.5,21.2,2.8,9.1,2.5,9.9,5.4,8.6,5.5,0,1.3,11.7,4.3,0,1.5,0,1,8,3.7,0.2,0.3,0.5883,0.1471,0.2991,0.1539,1.1884,0.2416,0.3629,0.5258,0.1853,0.6841,1.7581,0.3408,0.4341,0,0.4341,0.1884,0.7662,0,0,0.5348,0.4005,1.7015,0.2229,5.0821,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,80,7,2.4,1300
-1,1400000US42129804502,804502,42, Pennsylvania,PA,42129, Westmoreland,42129804502,"Census Tract 8045.02, Westmoreland County, Pennsylvania",3.84235892,5276,290,2748,82,2373,191,634,377,166,85,37085,6789,177,84,1515,175,665,98,810,197,47,43.3,312,420.1,7,57.7,417,188.7,78,99,0,21.2,266,132,323,109,12.8,7.6,6.5,3.3,37085,6789,4.5,2.1,28.7,2.9,12.6,1.7,15.5,3.6,2,1.8,5.9,8,0.1,1.1,15.2,6.9,2.8,3.6,0,0.9,11.2,5.3,6.1,2,0.5883,0.3716,0.1702,0.1589,1.289,0.2738,0.9711,0.0675,0.6524,0.0706,1.7615,0.3427,0.3181,0.2727,0.5908,0.2771,0.8228,0.694,0,0.6486,0.8958,3.0613,0.8299,6.7026,0.4155,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,230,107,4.4,2,5418
-1,1400000US42069112200,112200,42, Pennsylvania,PA,42069, Lackawanna,42069112200,"Census Tract 1122, Lackawanna County, Pennsylvania",0.33740527,2482,178,1112,62,1058,71,318,159,87,49,37688,5839,144,73,459,62,507,79,329,84,59,43.2,60,256.7,0,40,0,14.1,10,16,16,25.1,72,46,2,4,12.8,6.4,6.9,3.8,37688,5839,8,3.9,18.5,2.4,20.4,2.8,13.3,3.3,5.6,4.1,2.4,10.3,0,1.7,0,1.3,0.9,1.5,1.5,2.4,6.8,4.3,0.1,0.2,0.5883,0.4154,0.1599,0.3756,1.5392,0.3539,0.6819,0.4524,0.4854,0.3619,1.9817,0.4692,0.1259,0,0.1259,0.0569,0,0.5749,0.7068,0.477,0.2932,2.0519,0.3554,5.6988,0.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,84,6.4,3.4,1265
-1,1400000US42019911200,911200,42, Pennsylvania,PA,42019, Butler,42019911200,"Census Tract 9112, Butler County, Pennsylvania",23.53753738,5556,141,2200,136,2128,140,677,294,171,76,20872,1456,490,175,884,134,1419,126,726,161,181,89.8,292,243.9,2,58.2,82,53.2,268,90,17,28.3,61,47,328,112,12.9,5.5,6.8,3,20872,1456,13.3,4.7,15.9,2.5,25.5,2.2,13.9,3,8.5,4.2,5.3,4.4,0,1.1,3.7,2.4,12.2,3.9,0.8,1.3,2.9,2.2,5.9,2,0.5936,0.4027,0.7572,0.6978,2.4512,0.6721,0.4804,0.8197,0.5295,0.6082,2.4378,0.7559,0.2876,0.2335,0.5211,0.2397,0.5202,0.8778,0.5342,0.1922,0.8921,3.0165,0.8125,8.4267,0.7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,108,6.1,2.1,4704
-1,1400000US42109070400,70400,42, Pennsylvania,PA,42109, Snyder,42109070400,"Census Tract 704, Snyder County, Pennsylvania",92.61385431,5532,220,2280,67,1993,80,712,162,183,44,21355,1048,770,103,904,74,1349,123,702,79,120,32.6,99,316.1,26,56.6,0,21.2,205,43,38,17,118,26,0,15,12.9,2.8,6.3,1.4,21355,1048,21,2.8,16.3,1.4,24.4,2,12.7,1.4,6,1.6,1.8,5.7,0.5,1.1,0,0.9,9,1.8,1.9,0.8,5.9,1.3,0,0.3,0.5936,0.347,0.7394,0.9005,2.5805,0.7056,0.509,0.7596,0.4341,0.4067,2.1095,0.5535,0.0787,0.477,0.5557,0.2581,0,0.8305,0.7752,0.4226,0,2.0283,0.3473,7.2739,0.5228,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,886,122,16,2.1,4183
-1,1400000US42043025100,25100,42, Pennsylvania,PA,42043, Dauphin,42043025100,"Census Tract 251, Dauphin County, Pennsylvania",46.02345686,3871,190,1380,50,1268,62,499,148,74,36,21413,1818,618,79,515,74,1220,133,420,69,37,20.6,126,270.8,44,41,50,36.9,117,35,43,15.8,163,35,1,4,12.9,3.6,4.3,2.1,21413,1818,25.9,3,13.3,1.9,31.5,3.1,10.8,1.8,2.9,1.6,3.3,7,1.2,1.2,3.6,2.7,8.5,2.5,3.4,1.2,12.9,2.7,0,0.1,0.5936,0.1381,0.7375,0.9425,2.4116,0.6561,0.2988,0.9599,0.2926,0.1216,1.6729,0.2895,0.1906,0.6856,0.8762,0.4381,0.5162,0.8209,0.898,0.6906,0.222,3.1477,0.8585,8.1084,0.6593,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1033,183,26.7,4.1,3008
-1,1400000US42111021500,21500,42, Pennsylvania,PA,42111, Somerset,42111021500,"Census Tract 215, Somerset County, Pennsylvania",45.73270969,2752,178,1159,41,982,53,344,112,92,40,21874,2106,355,94,560,102,536,67,351,68,20,11.7,60,251,16,40.5,4,11.7,194,47,34,23.6,75,25,89,90,12.9,4,6.3,2.8,21874,2106,17.6,4.2,20.3,3.2,19.5,2.1,13.2,2.7,2,1.2,2.2,9.1,0.6,1.5,0.3,1,16.7,4.1,3.5,2.4,7.6,2.6,3.2,3.3,0.5936,0.347,0.719,0.8424,2.502,0.6837,0.7929,0.3675,0.4764,0.0737,1.7105,0.3128,0.1085,0.5087,0.6172,0.2938,0.2531,0.9412,0.9017,0.5137,0.8221,3.4319,0.9297,8.2616,0.6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,516,130,19.4,4.5,2598
-1,1400000US42121200000,200000,42, Pennsylvania,PA,42121, Venango,42121200000,"Census Tract 2000, Venango County, Pennsylvania",85.6458136,3455,142,1699,53,1383,65,442,102,126,29,23143,1487,271,50,693,61,696,70,546,72,75,23.7,80,196.6,3,38.9,0,14.1,351,51,7,6.7,42,21,0,10,12.9,2.9,7.4,1.6,23143,1487,10.7,1.9,20.1,1.8,20.1,1.8,15.8,2,5.4,1.7,2.3,5.7,0.1,1.2,0,0.8,20.7,3,0.5,0.5,3,1.5,0,0.3,0.5936,0.4729,0.6624,0.5504,2.2793,0.6105,0.7814,0.4248,0.6716,0.3424,2.2201,0.6244,0.1197,0.255,0.3747,0.1496,0,0.9708,0.4272,0.1993,0,1.5973,0.1943,6.4715,0.3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,319,53,9.2,1.5,1945
-1,1400000US42061951100,951100,42, Pennsylvania,PA,42061, Huntingdon,42061951100,"Census Tract 9511, Huntingdon County, Pennsylvania",79.49120061,1903,163,1057,36,749,65,245,78,102,29,23478,1655,217,39,318,52,434,69,286,58,34,19.1,24,229.8,16,42.3,4,11.2,203,42,5,12.2,27,14,10,8,12.9,3.9,11.2,2.9,23478,1655,16.1,2.5,16.7,2.5,22.8,3.1,15,2.9,4.5,2.5,1.3,12.1,0.9,2.3,0.4,1.1,19.2,4.1,0.7,1.6,3.6,1.9,0.5,0.4,0.5936,0.7615,0.6424,0.8007,2.7981,0.7672,0.5379,0.653,0.6141,0.2572,2.0622,0.5218,0.0485,0.597,0.6455,0.3137,0.2575,0.9621,0.4869,0.2463,0.5672,2.5199,0.5927,8.0258,0.6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,216,63,11.4,3.1,1031
-1,1400000US42057960100,960100,42, Pennsylvania,PA,42057, Fulton,42057960100,"Census Tract 9601, Fulton County, Pennsylvania",75.53944046,4731,191,2317,42,1981,77,605,154,169,43,24039,1265,515,70,852,53,1087,95,662,76,212,56.7,280,271.5,1,38.8,101,29.7,348,56,33,20.9,176,45,17,18,12.9,3.1,7.5,1.8,24039,1265,15.3,2,18,1.2,23,1.8,14,1.5,10.7,2.8,5.9,5.7,0,0.9,4.4,1.3,15,2.4,1.7,1.1,8.9,2.3,0.4,0.4,0.5936,0.4848,0.6123,0.7752,2.4659,0.6752,0.6489,0.666,0.5373,0.7242,2.5765,0.8141,0.3187,0.2295,0.5482,0.254,0.5488,0.9201,0.736,0.5777,0.5103,3.2929,0.8955,8.8835,0.7669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,409,102,8.7,2.1,6586
-1,1400000US42005951700,951700,42, Pennsylvania,PA,42005, Armstrong,42005951700,"Census Tract 9517, Armstrong County, Pennsylvania",65.2352333,3695,162,1710,47,1545,75,475,132,117,37,24482,1791,351,91,798,107,681,75,706,116,103,38.8,92,228.4,3,39.1,29,32,436,70,11,14.1,83,41,21,48,12.9,3.5,6.8,2.1,24482,1791,12.7,3,21.6,2.7,18.4,1.9,19.1,2.9,6.7,2.5,2.5,6.2,0.1,1.1,1.7,1.9,25.5,4,0.7,0.9,5.4,2.6,0.6,1.3,0.5936,0.4027,0.5901,0.6695,2.2558,0.6042,0.8489,0.2799,0.8458,0.4649,2.4394,0.7565,0.1315,0.2531,0.3846,0.1536,0.3927,0.9888,0.5028,0.3846,0.5805,2.8495,0.7456,7.9294,0.6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,306,81,8.3,2.2,2539
-1,1400000US42101033300,33300,42, Pennsylvania,PA,42101, Philadelphia,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",0.39056727,4310,405,1823,30,1774,63,491,173,223,101,24929,2520,533,146,1343,260,610,196,779,184,50,48.1,1206,594.3,78,64.5,467,146.6,0,10,8,16.4,411,106,598,268,12.9,4.8,12.1,5.5,24929,2520,15.5,4.1,31.2,4.9,14.2,4.3,20.5,5,2.8,2.7,28,13.5,2,1.6,25.6,8,0,1.4,0.5,0.9,23.2,6,13.9,6.1,0.5936,0.797,0.5701,0.7826,2.7433,0.7522,0.9832,0.0951,0.8927,0.116,2.0871,0.541,0.7544,0.7746,1.5289,0.8094,0.9182,0,0.408,0.8321,0.9419,3.1001,0.8433,9.4594,0.8295,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,265,122,7,3.4,2863
-1,1400000US42003110200,110200,42, Pennsylvania,PA,42003, Allegheny,42003110200,"Census Tract 1102, Allegheny County, Pennsylvania",0.31467545,4498,567,2157,87,1907,130,577,305,208,124,28116,4316,46,49,518,141,1052,338,394,134,229,118.8,2119,629.3,60,94.1,330,109.6,0,10,10,19.7,486,156,38,36,12.9,7.3,8.5,4.8,28116,4316,1.6,1.6,11.5,3,23.4,6.9,8.8,2.9,12,6.2,47.1,12.7,1.5,2.3,15.3,5,0,1.2,0.5,1,25.5,7.8,0.8,0.8,0.5936,0.5911,0.4127,0.0367,1.6341,0.3886,0.1928,0.695,0.1692,0.7727,1.8296,0.3778,0.8445,0.7195,1.5641,0.8259,0.8246,0,0.4344,0.8511,0.6346,2.7447,0.7055,7.7725,0.6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,147,6.4,3.3,1976
-1,1400000US42079210200,210200,42, Pennsylvania,PA,42079, Luzerne,42079210200,"Census Tract 2102, Luzerne County, Pennsylvania",1.51821175,2708,18,1320,127,1211,122,348,190,111,48,28967,4411,177,72,687,124,523,149,448,123,104,51.6,156,166,8,41.2,9,17.2,64,44,37,35.1,94,47,5,8,12.9,7,7.7,3.3,28967,4411,8.7,3.3,25.4,4.6,19.3,5.5,16.5,4.5,8.6,4.2,5.8,6.1,0.3,1.6,0.7,1.3,4.8,3.2,3.1,2.9,7.8,3.6,0.2,0.3,0.5936,0.5075,0.3783,0.426,1.9053,0.4803,0.9384,0.3523,0.7183,0.6141,2.6231,0.8327,0.3128,0.3868,0.6996,0.342,0.3053,0.7544,0.8818,0.5243,0.4061,2.8719,0.755,8.1,0.6577,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,145,87,5.4,3.2,2104
-1,1400000US42003070600,70600,42, Pennsylvania,PA,42003, Allegheny,42003070600,"Census Tract 706, Allegheny County, Pennsylvania",0.11186842,1978,191,1403,31,1262,88,255,93,54,40,47762,8102,5,10,305,89,122,41,189,76,0,14.1,433,298.2,8,40.9,877,132.3,0,10,9,18,203,66,17,12,12.9,4.8,3.7,2.7,47762,8102,0.3,0.6,15.4,4,6.2,2,9.6,3.5,0,1.1,21.9,14.9,0.4,2.1,62.5,9.3,0,1.8,0.7,1.4,16.1,5.3,0.9,0.6,0.5936,0.0899,0.0701,0.0103,0.7638,0.1189,0.4428,0.0283,0.2174,0,0.6884,0.0364,0.6975,0.4453,1.1427,0.6004,0.9885,0,0.5037,0.7531,0.6387,2.884,0.7612,5.479,0.2049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,65,46,3.3,2.3,1226
-1,1400000US42091205100,205100,42, Pennsylvania,PA,42091, Montgomery,42091205100,"Census Tract 2051, Montgomery County, Pennsylvania",0.73406716,1635,216,702,43,559,59,161,74,83,44,49332,10256,24,36,202,55,244,52,115,50,30,21.2,366,264.7,4,39.5,242,51.7,0,10,6,13.5,74,33,400,140,12.9,5.4,9.3,4.3,49332,10256,2.8,4.1,12.4,3.8,14.9,2.5,7,3.1,5.4,3.7,22.4,15.9,0.3,2.6,34.5,7.1,0,3.5,1.1,2.4,13.2,5.6,24.5,7.9,0.5936,0.6539,0.0623,0.0808,1.3906,0.3048,0.2422,0.1154,0.0843,0.3368,0.7786,0.0423,0.7024,0.3507,1.0532,0.5603,0.953,0,0.6057,0.6978,0.9655,3.222,0.8784,6.4444,0.3686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,120,56,7.3,3.1,10131
-1,1400000US42039110400,110400,42, Pennsylvania,PA,42039, Crawford,42039110400,"Census Tract 1104, Crawford County, Pennsylvania",48.16505693,2819,172,1762,49,1150,70,357,113,96,36,22025,1466,215,45,539,66,544,68,609,122,81,37,38,241.8,12,39.2,0,14.1,396,59,39,25,55,19,1,3,13,4.1,7.2,2.6,22025,1466,10.7,2.1,19.1,2.1,19.3,2.1,21.6,3.9,7,3.2,1.3,8.6,0.4,1.5,0,0.8,22.5,3.2,3.4,2.2,4.8,1.7,0,0.1,0.5976,0.4475,0.7115,0.5504,2.307,0.6198,0.7233,0.3492,0.9207,0.5003,2.4935,0.7777,0.0519,0.4574,0.5093,0.2323,0,0.9789,0.8983,0.3399,0.2404,2.4574,0.5644,7.7672,0.6014,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,417,122,14.8,4.1,2649
-1,1400000US42065950600,950600,42, Pennsylvania,PA,42065, Jefferson,42065950600,"Census Tract 9506, Jefferson County, Pennsylvania",113.4138868,5906,212,2711,60,2314,64,729,104,235,44,22390,1490,508,65,1171,141,1237,101,868,81,201,51.9,186,303.4,10,55.1,32,15.6,383,47,11,7.6,150,36,304,183,13,1.8,8.6,1.6,22390,1490,11.9,1.4,19.8,2,20.9,1.5,15.5,1.3,8.7,2.2,3.1,5.1,0.2,1,1.2,0.6,14.1,1.7,0.5,0.3,6.5,1.5,5.1,3.1,0.5976,0.5992,0.6937,0.6234,2.514,0.6862,0.7655,0.5012,0.6524,0.62,2.5392,0.801,0.1835,0.2998,0.4832,0.2183,0.3455,0.9073,0.4157,0.4596,0.8797,3.0078,0.8078,8.5441,0.7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,438,71,7.8,1.2,4128
-1,1400000US42003470600,470600,42, Pennsylvania,PA,42003, Allegheny,42003470600,"Census Tract 4706, Allegheny County, Pennsylvania",0.72679956,3378,229,1547,71,1438,87,439,204,188,103,22996,2078,256,106,481,64,640,82,462,132,242,97.8,480,369.5,10,42.3,74,43.8,0,10,21,33.5,170,73,17,8,13,6.2,10.1,5.5,22996,2078,11.3,4.5,14.2,1.9,18.9,2.1,13.7,3.9,16.8,6.7,14.2,10.9,0.3,1.3,4.8,2.8,0,1.6,1.5,2.3,11.8,5,0.5,0.2,0.5976,0.7105,0.6671,0.5877,2.5629,0.7015,0.3629,0.3184,0.5121,0.8837,2.0771,0.5351,0.5796,0.3769,0.9565,0.4919,0.57,0,0.6947,0.6664,0.56,2.491,0.5802,8.0875,0.6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,135,9.2,4,3105
-1,1400000US42121201400,201400,42, Pennsylvania,PA,42121, Venango,42121201400,"Census Tract 2014, Venango County, Pennsylvania",105.5576312,3920,174,1970,54,1576,65,508,110,145,37,23104,1373,404,57,633,68,888,103,533,67,109,38.5,123,238.4,7,40.5,34,13.4,549,56,15,12.2,117,30,1,4,13,2.8,7.4,1.9,23104,1373,14.5,2.1,16.1,1.7,22.7,2.4,13.6,1.6,6.9,2.4,3.1,6.1,0.2,1.1,1.7,0.7,27.9,2.8,1,0.8,7.4,1.9,0,0.1,0.5976,0.4729,0.664,0.7469,2.4814,0.6787,0.4944,0.6405,0.5034,0.4888,2.1272,0.5647,0.1828,0.3081,0.491,0.2217,0.3955,0.9941,0.5771,0.5072,0.2214,2.6953,0.6763,7.7949,0.6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,474,88,12.1,2.1,2265
-1,1400000US42051260402,260402,42, Pennsylvania,PA,42051, Fayette,42051260402,"Census Tract 2604.02, Fayette County, Pennsylvania",32.04783975,4313,235,2042,115,1794,114,560,216,221,95,23586,1826,347,95,830,92,780,129,574,147,123,64,35,330.2,0,40,13,22.4,375,109,9,18,91,51,0,10,13,4.7,9.8,4.1,23586,1826,11,2.9,19.2,2.1,18.1,2.8,13.3,3.2,6.9,3.5,0.8,7.7,0,1,0.6,1.1,18.4,5.1,0.5,1,5.1,2.8,0,0.2,0.5976,0.6922,0.6377,0.5718,2.4993,0.683,0.7301,0.2531,0.4854,0.4829,1.9515,0.4512,0.0261,0,0.0261,0.0183,0.2998,0.9555,0.426,0.366,0,2.0473,0.3542,6.5242,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,469,121,10.9,2.8,1722
-1,1400000US42003523400,523400,42, Pennsylvania,PA,42003, Allegheny,42003523400,"Census Tract 5234, Allegheny County, Pennsylvania",1.25645313,5077,282,2491,57,2256,126,662,389,200,113,23640,2498,181,102,811,93,1187,281,691,166,215,97.1,2074,376.9,0,60,230,88.8,0,15,33,40.9,306,112,2,5,13,7.3,7.3,3.9,23640,2498,5.2,2.9,16,2,23.4,5.4,13.6,3.3,9.5,4.3,40.9,7.1,0,1.2,9.2,3.6,0,1,1.5,1.8,13.6,4.8,0,0.1,0.5976,0.4586,0.6349,0.1968,1.888,0.4743,0.4863,0.694,0.5034,0.6704,2.3542,0.7049,0.8237,0,0.8237,0.4123,0.7158,0,0.6956,0.7043,0.2484,2.3641,0.5187,7.4299,0.5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,153,7.7,3.1,5368
-1,1400000US42133023722,23722,42, Pennsylvania,PA,42133, York,42133023722,"Census Tract 237.22, York County, Pennsylvania",41.50557967,3046,21,1254,76,1088,59,396,137,148,55,25314,2774,312,69,418,49,742,64,265,66,112,37.6,83,64.5,22,40.6,0,14.1,156,48,13,14.9,53,25,0,10,13,4.5,9.4,3.4,25314,2774,15.6,3.5,13.7,1.6,24.4,2.1,8.7,2.2,10.3,3.4,2.7,2.1,0.8,1.4,0,1.1,12.4,3.6,1.2,1.4,4.9,2.3,0,0.3,0.5976,0.6601,0.5491,0.787,2.5939,0.7096,0.3284,0.7575,0.1636,0.7068,1.9562,0.4543,0.1514,0.5665,0.718,0.3514,0,0.8822,0.6368,0.3511,0,1.87,0.2817,7.1381,0.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,156,15.3,5.1,1157
-1,1400000US42117950900,950900,42, Pennsylvania,PA,42117, Tioga,42117950900,"Census Tract 9509, Tioga County, Pennsylvania",253.3048248,4059,155,2883,102,1670,100,527,131,150,38,25742,3290,398,84,826,79,777,104,689,125,137,46.3,159,214.3,6,39.8,0,14.1,457,77,7,7.6,48,27,28,39,13,3,8,2,25742,3290,13.1,2.7,20.3,1.8,19.1,2.5,17,3,8.2,2.7,3.9,5.3,0.2,1,0,0.5,15.9,2.7,0.4,0.5,2.9,1.6,0.7,1,0.5976,0.537,0.525,0.6878,2.3475,0.6358,0.7929,0.3361,0.7528,0.5886,2.4705,0.7693,0.2261,0.2817,0.5078,0.2313,0,0.9328,0.3958,0.1922,0.6088,2.1297,0.3915,7.4554,0.5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,644,121,15.9,3.1,1812
-1,1400000US42101026000,26000,42, Pennsylvania,PA,42101, Philadelphia,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",0.20982057,2996,309,1297,29,1200,72,389,221,180,112,27291,4804,338,179,580,102,607,195,392,229,107,74.7,2850,323,20,49,0,14.1,0,10,0,14.1,202,85,6,5,13,7.2,13.4,7.9,27291,4804,15.6,7.7,19.4,4.2,20.3,6.2,13.1,7.5,8.9,6.2,95.1,4.5,0.7,1.7,0,1.1,0,1.9,0,1.2,16.8,7.1,0.2,0.2,0.5976,0.8312,0.4521,0.787,2.6679,0.7309,0.7422,0.4366,0.467,0.6362,2.282,0.6657,0.9677,0.5448,1.5124,0.8029,0,0,0,0.7655,0.4176,1.1831,0.0995,7.6455,0.5826,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,336,170,11.2,5.8,1909
