measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Huntingdon,13,106946,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Indiana,108,216847,40.9,33.4,49.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Indiana,48,216887,16,11.6,21.7
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Jefferson,55,110346,34.8,26.1,45.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Jefferson,21,111565,11.9,7.2,19
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Juniata,30,61818,35.6,23.8,51.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Juniata,11,61860,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Lackawanna,318,512938,47,41.9,52.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Lackawanna,113,547711,13.3,10.9,16.2
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Lancaster,574,1312346,36.6,33.7,39.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Lancaster,143,1368601,7.2,6.1,8.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Lawrence,140,213024,47,39.4,55.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Lawrence,39,227525,10.4,7.2,14.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Lebanon,189,337493,43.4,37.4,50.2
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Lebanon,44,350036,8.5,6.1,11.7
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Lehigh,435,879714,44.2,40.1,48.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Lehigh,155,923527,12.3,10.4,14.5
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Luzerne,452,784846,45.5,41.3,50
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Luzerne,141,806261,10.3,8.7,12.3
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Lycoming,172,284217,48.6,41.5,56.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Lycoming,50,294182,11.7,8.5,15.8
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,McKean,48,108440,36.1,26.5,48.3
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,McKean,17,102718,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Mercer,180,280288,47.2,40.4,54.9
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Mercer,57,288688,12,9,15.9
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Mifflin,73,114097,46.2,36,58.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Mifflin,17,118301,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Monroe,207,412058,43.4,37.4,50.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Monroe,65,421945,11.6,8.9,15
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Montgomery,946,1991394,40.5,37.9,43.2
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Montgomery,339,2104903,10.9,9.8,12.2
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Montour,36,44259,60.7,42.3,85.2
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Montour,13,48095,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Northampton,428,740392,47.4,42.9,52.2
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Northampton,154,766565,13.8,11.6,16.3
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Northumberland,130,233892,41.4,34.4,49.4
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Northumberland,37,231944,9.2,6.4,13.1
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Perry,60,115422,45.5,34.2,59.5
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Perry,13,113406,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Philadelphia,1153,3702626,35.5,33.4,37.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Philadelphia,481,4127013,10,9.1,10.9
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Pike,64,140533,30.4,23.2,39.5
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Pike,21,139451,8.5,5.2,13.8
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Potter,33,42731,50.4,34.4,72.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Potter,4,42752,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Schuylkill,219,369713,44.9,39.1,51.5
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Schuylkill,66,353736,11.3,8.7,14.7
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Snyder,44,99808,37.8,27.4,51.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Snyder,13,102093,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Somerset,108,196278,40.4,33,49.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Somerset,32,181544,9.9,6.7,14.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Sullivan,14,16350,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Sullivan,2,14894,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Susquehanna,75,104611,47,36.7,59.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Susquehanna,20,103108,12,7.3,19.5
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Tioga,66,103521,43.9,33.9,56.5
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Tioga,26,105353,16.5,10.7,25
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Union,33,123622,24.7,16.9,34.9
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Union,20,101233,11.4,6.8,18.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Venango,86,130472,44.3,35.2,55.5
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Venango,30,134427,13.1,8.6,19.7
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Warren,75,101128,50.3,39.4,63.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Warren,15,100540,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Washington,297,509391,43.9,38.9,49.3
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Washington,84,530542,9.2,7.3,11.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Wayne,83,135775,41.6,32.9,52.2
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Wayne,25,120287,12.6,8,19.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Westmoreland,514,873329,41.6,38,45.4
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Westmoreland,193,914469,12.3,10.5,14.3
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,Wyoming,28,69773,31.1,20.3,46
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,Wyoming,12,69004,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2013-2017,York,494,1093785,39.2,35.8,42.9
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2013-2017,York,125,1118624,8.2,6.8,9.8
"Campylobacter incidence rate per 100,000",2016-2018,Pennsylvania,7625,38396824,19.9,19.4,20.3
"Campylobacter incidence rate per 100,000",2016-2018,Adams,53,307327,17.2,12.6,21.9
"Campylobacter incidence rate per 100,000",2016-2018,Allegheny,370,3666865,10.1,9.1,11.1
"Campylobacter incidence rate per 100,000",2016-2018,Armstrong,41,197391,20.8,14.4,27.1
"Campylobacter incidence rate per 100,000",2016-2018,Beaver,58,498311,11.6,8.6,14.6
"Campylobacter incidence rate per 100,000",2016-2018,Bedford,37,144981,25.5,17.3,33.7
"Campylobacter incidence rate per 100,000",2016-2018,Berks,840,1252818,67,62.5,71.6
"Campylobacter incidence rate per 100,000",2016-2018,Blair,38,370599,10.3,7,13.5
"Campylobacter incidence rate per 100,000",2016-2018,Bradford,88,182456,48.2,38.2,58.3
"Campylobacter incidence rate per 100,000",2016-2018,Bucks,398,1882935,21.1,19.1,23.2
"Campylobacter incidence rate per 100,000",2016-2018,Butler,91,561843,16.2,12.9,19.5
"Campylobacter incidence rate per 100,000",2016-2018,Cambria,41,399516,10.3,7.1,13.4
"Campylobacter incidence rate per 100,000",2016-2018,Cameron,NA,13761,NA,NA,NA
"Campylobacter incidence rate per 100,000",2016-2018,Carbon,56,191674,29.2,21.6,36.9
"Campylobacter incidence rate per 100,000",2016-2018,Centre,178,486929,36.6,31.2,41.9
"Campylobacter incidence rate per 100,000",2016-2018,Chester,294,1557651,18.9,16.7,21
"Campylobacter incidence rate per 100,000",2016-2018,Clarion,54,115750,46.7,34.2,59.1
"Campylobacter incidence rate per 100,000",2016-2018,Clearfield,33,239669,13.8,9.1,18.5
"Campylobacter incidence rate per 100,000",2016-2018,Clinton,73,116915,62.4,48.1,76.8
"Campylobacter incidence rate per 100,000",2016-2018,Columbia,73,197808,36.9,28.4,45.4
"Campylobacter incidence rate per 100,000",2016-2018,Crawford,82,257479,31.8,25,38.7
"Campylobacter incidence rate per 100,000",2016-2018,Cumberland,89,749995,11.9,9.4,14.3
"Campylobacter incidence rate per 100,000",2016-2018,Dauphin,82,826514,9.9,7.8,12.1
"Campylobacter incidence rate per 100,000",2016-2018,Delaware,212,1692849,12.5,10.8,14.2
"Campylobacter incidence rate per 100,000",2016-2018,Elk,13,90846,14.3,6.5,22.1
"Campylobacter incidence rate per 100,000",2016-2018,Erie,51,822809,6.2,4.5,7.9
"Campylobacter incidence rate per 100,000",2016-2018,Fayette,55,394678,13.9,10.3,17.6
"Campylobacter incidence rate per 100,000",2016-2018,Forest,6,21897,NA,NA,NA
"Campylobacter incidence rate per 100,000",2016-2018,Franklin,56,462920,12.1,8.9,15.3
"Campylobacter incidence rate per 100,000",2016-2018,Fulton,28,43753,64,40.3,87.7
"Campylobacter incidence rate per 100,000",2016-2018,Greene,11,110473,10,4.1,15.8
"Campylobacter incidence rate per 100,000",2016-2018,Huntingdon,160,136293,117.4,99.2,135.6
"Campylobacter incidence rate per 100,000",2016-2018,Indiana,49,255818,19.2,13.8,24.5
"Campylobacter incidence rate per 100,000",2016-2018,Jefferson,21,131518,16,9.1,22.8
"Campylobacter incidence rate per 100,000",2016-2018,Juniata,56,74081,75.6,55.8,95.4
"Campylobacter incidence rate per 100,000",2016-2018,Lackawanna,125,632875,19.8,16.3,23.2
"Campylobacter incidence rate per 100,000",2016-2018,Lancaster,240,1624960,14.8,12.9,16.6
"Campylobacter incidence rate per 100,000",2016-2018,Lawrence,26,260547,10,6.1,13.8
"Campylobacter incidence rate per 100,000",2016-2018,Lebanon,89,419931,21.2,16.8,25.6
"Campylobacter incidence rate per 100,000",2016-2018,Lehigh,253,1097741,23,20.2,25.9
"Campylobacter incidence rate per 100,000",2016-2018,Luzerne,165,951372,17.3,14.7,20
"Campylobacter incidence rate per 100,000",2016-2018,Lycoming,159,342753,46.4,39.2,53.6
"Campylobacter incidence rate per 100,000",2016-2018,McKean,10,124181,8.1,3.1,13
"Campylobacter incidence rate per 100,000",2016-2018,Mercer,107,335346,31.9,25.9,38
"Campylobacter incidence rate per 100,000",2016-2018,Mifflin,106,138952,76.3,61.8,90.8
"Campylobacter incidence rate per 100,000",2016-2018,Monroe,56,503651,11.1,8.2,14
"Campylobacter incidence rate per 100,000",2016-2018,Montgomery,411,2476404,16.6,15,18.2
"Campylobacter incidence rate per 100,000",2016-2018,Montour,29,54855,52.9,33.6,72.1
"Campylobacter incidence rate per 100,000",2016-2018,Northampton,217,910506,23.8,20.7,27
"Campylobacter incidence rate per 100,000",2016-2018,Northumberland,143,275653,51.9,43.4,60.4
"Campylobacter incidence rate per 100,000",2016-2018,Perry,22,138086,15.9,9.3,22.6
"Campylobacter incidence rate per 100,000",2016-2018,Philadelphia,706,4732873,14.9,13.8,16
"Campylobacter incidence rate per 100,000",2016-2018,Pike,20,167186,12,6.7,17.2
"Campylobacter incidence rate per 100,000",2016-2018,Potter,12,50309,23.9,10.4,37.3
"Campylobacter incidence rate per 100,000",2016-2018,Schuylkill,109,428209,25.5,20.7,30.2
"Campylobacter incidence rate per 100,000",2016-2018,Snyder,64,121809,52.5,39.7,65.4
"Campylobacter incidence rate per 100,000",2016-2018,Somerset,45,223514,20.1,14.3,26
"Campylobacter incidence rate per 100,000",2016-2018,Sullivan,7,18297,NA,NA,NA
"Campylobacter incidence rate per 100,000",2016-2018,Susquehanna,25,122436,20.4,12.4,28.4
"Campylobacter incidence rate per 100,000",2016-2018,Tioga,50,123023,40.6,29.4,51.9
"Campylobacter incidence rate per 100,000",2016-2018,Union,70,134945,51.9,39.7,64
"Campylobacter incidence rate per 100,000",2016-2018,Venango,33,155610,21.2,14,28.4
"Campylobacter incidence rate per 100,000",2016-2018,Warren,22,119182,18.5,10.7,26.2
"Campylobacter incidence rate per 100,000",2016-2018,Washington,88,622625,14.1,11.2,17.1
"Campylobacter incidence rate per 100,000",2016-2018,Wayne,44,153191,28.7,20.2,37.2
"Campylobacter incidence rate per 100,000",2016-2018,Westmoreland,227,1058696,21.4,18.7,24.2
"Campylobacter incidence rate per 100,000",2016-2018,Wyoming,16,81889,19.5,10,29.1
"Campylobacter incidence rate per 100,000",2016-2018,York,139,1338095,10.4,8.7,12.1
"Chickenpox incidence rate per 100,000",2016-2018,Pennsylvania,1902,38396824,5,4.7,5.2
"Chickenpox incidence rate per 100,000",2016-2018,Adams,9,307327,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Allegheny,109,3666865,3,2.4,3.5
"Chickenpox incidence rate per 100,000",2016-2018,Armstrong,8,197391,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Beaver,11,498311,2.2,0.9,3.5
"Chickenpox incidence rate per 100,000",2016-2018,Bedford,NA,144981,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Berks,33,1252818,2.6,1.7,3.5
"Chickenpox incidence rate per 100,000",2016-2018,Blair,47,370599,12.7,9.1,16.3
"Chickenpox incidence rate per 100,000",2016-2018,Bradford,8,182456,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Bucks,83,1882935,4.4,3.5,5.4
"Chickenpox incidence rate per 100,000",2016-2018,Butler,15,561843,2.7,1.3,4
"Chickenpox incidence rate per 100,000",2016-2018,Cambria,17,399516,4.3,2.2,6.3
"Chickenpox incidence rate per 100,000",2016-2018,Cameron,NA,13761,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Carbon,5,191674,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Centre,22,486929,4.5,2.6,6.4
"Chickenpox incidence rate per 100,000",2016-2018,Chester,108,1557651,6.9,5.6,8.2
"Chickenpox incidence rate per 100,000",2016-2018,Clarion,11,115750,9.5,3.9,15.1
"Chickenpox incidence rate per 100,000",2016-2018,Clearfield,39,239669,16.3,11.2,21.4
"Chickenpox incidence rate per 100,000",2016-2018,Clinton,8,116915,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Columbia,6,197808,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Crawford,17,257479,6.6,3.5,9.7
"Chickenpox incidence rate per 100,000",2016-2018,Cumberland,39,749995,5.2,3.6,6.8
"Chickenpox incidence rate per 100,000",2016-2018,Dauphin,40,826514,4.8,3.3,6.3
"Chickenpox incidence rate per 100,000",2016-2018,Delaware,27,1692849,1.6,1,2.2
"Chickenpox incidence rate per 100,000",2016-2018,Elk,21,90846,23.1,13.2,33
"Chickenpox incidence rate per 100,000",2016-2018,Erie,30,822809,3.6,2.3,5
"Chickenpox incidence rate per 100,000",2016-2018,Fayette,16,394678,4.1,2.1,6
"Chickenpox incidence rate per 100,000",2016-2018,Forest,NA,21897,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Franklin,41,462920,8.9,6.1,11.6
"Chickenpox incidence rate per 100,000",2016-2018,Fulton,0,43753,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Greene,NA,110473,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Huntingdon,NA,136293,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Indiana,11,255818,4.3,1.8,6.8
"Chickenpox incidence rate per 100,000",2016-2018,Jefferson,27,131518,20.5,12.8,28.3
"Chickenpox incidence rate per 100,000",2016-2018,Juniata,NA,74081,NA,NA,NA
"Chickenpox incidence rate per 100,000",2016-2018,Lackawanna,18,632875,2.8,1.5,4.2
"Chickenpox incidence rate per 100,000",2016-2018,Lancaster,141,1624960,8.7,7.2,10.1
"Chickenpox incidence rate per 100,000",2016-2018,Lawrence,23,260547,8.8,5.2,12.4
"Chickenpox incidence rate per 100,000",2016-2018,Lebanon,19,419931,4.5,2.5,6.6
"Chickenpox incidence rate per 100,000",2016-2018,Lehigh,27,1097741,2.5,1.5,3.4
"Chickenpox incidence rate per 100,000",2016-2018,Luzerne,41,951372,4.3,3,5.6
"Chickenpox incidence rate per 100,000",2016-2018,Lycoming,21,342753,6.1,3.5,8.7
"Chickenpox incidence rate per 100,000",2016-2018,McKean,NA,124181,NA,NA,NA
